Step Temperature Density Enthalpy
21300 2371.4526070493693624 5.6232778676069559154 -22423.957731391401467
21350 2380.8904319122184461 5.6249142673911638468 -22362.242263572105003
21400 2358.8779848452350052 5.6214763301454500066 -22457.886574826796277
21450 2377.9087533039933078 5.6141173612899848422 -22532.244426995286631
21500 2382.9897361217722391 5.6041195630508440217 -22629.535058409441262
21550 2317.4527070815042862 5.5932985715661418524 -22675.853587970566878
21600 2364.3017332059484943 5.5832228857898424934 -22860.580108774782275
21650 2398.3091405494137689 5.5761914265412029224 -22987.318911971506168
21700 2322.4607860428718595 5.5737021009535663296 -22922.72437216328035
21750 2348.8845993632762656 5.5757401566409940941 -22889.973694477412209
21800 2348.9086628187624228 5.5817389612007639599 -22860.422915222156007
21850 2340.4030659621457744 5.5906587105957399331 -22705.54559993100338
21900 2370.4642820960621066 5.6005756926514429495 -22648.437475665279635
21950 2379.5259622341654904 5.6098471369310809465 -22547.033813085658039
22000 2372.6582268004854086 5.6167696172955956513 -22471.225404654178419
22050 2368.0159720581400506 5.6202401375086088464 -22391.844625858888321
22100 2425.9336575731158518 5.6191999514729200627 -22489.85276073111163
22150 2371.8375900735945834 5.613948350664320408 -22454.277373887860449
22200 2356.6155509648624502 5.6044144272279217134 -22584.308179667677905
22250 2386.5477233506944685 5.5926699333187519514 -22718.633056517650402
22300 2340.2722776054870337 5.5808596022585250651 -22812.175014887321595
22350 2382.7090515581344334 5.5710866994443062339 -23010.421791588691121
22400 2307.8342218145216975 5.5661631494080907601 -22995.821661721285636
22450 2354.3395472395163779 5.5669535780529200153 -23018.527766175400757
22500 2349.426198172282966 5.5738129671296015033 -22935.641756361645093
22550 2355.4534243787034029 5.5855801334961956428 -22792.562808999759
22600 2337.9461694139631618 5.6001102287807045244 -22632.417814451906452
22650 2323.1767872935688501 5.6146106553169685682 -22483.323393934148044
22700 2381.7659343154318776 5.6265562484047331182 -22418.020920573675539
22750 2402.2533668655282781 5.6339842609520394134 -22302.427474117586826
22800 2392.5752691449652048 5.6347387937900581534 -22280.141394200800278
22850 2363.5755358719911783 5.6284714971722920041 -22310.701848272175994
22900 2324.535551144672354 5.6159692162251237946 -22465.307698259835888
22950 2319.354665644724264 5.599165628485760493 -22568.88911091862974
23000 2337.457267588493778 5.5806666395520796442 -22841.576745354723244
23050 2336.9947737642264656 5.564684509369906884 -23029.62985483626835
23100 2301.7143236271940623 5.5543093411423098971 -23110.31255490626063
23150 2318.6139965969309742 5.5515483740568516424 -23135.597954330663924
23200 2321.0931339500862123 5.5570469502673640605 -23086.625621261642664
23250 2365.1905938453264753 5.5701869948479139083 -23012.912942568291328
23300 2392.5803025555137538 5.5892519979988257717 -22794.269912015188311
23350 2321.113458143902335 5.6104381896721777778 -22535.946749698701751
23400 2342.4967284120320983 5.6292496551705850649 -22336.900066478228837
23450 2381.3587849052601086 5.641654941394874001 -22208.74025501995493
23500 2341.9698393290732383 5.6454148173204385941 -22148.7967935066481
23550 2410.1156750347809066 5.6401030248670789291 -22247.35398855461608
23600 2401.8671813552487038 5.6270193537011854445 -22376.30201430618763
23650 2351.4665110623836881 5.6087781792340125619 -22537.713318514866842
23700 2348.0513554385393036 5.588552437857946309 -22722.03384494295824
23750 2378.1394162194251294 5.5700865530797907255 -22993.098473299374746
23800 2329.2760469723989445 5.5576115686249440984 -23093.780680809755722
23850 2317.1142316154100627 5.5528201024464829416 -23109.563428825786104
23900 2316.8164110852271733 5.5559031083080814284 -23082.982531945697701
23950 2343.2742080165471634 5.5661359312542462163 -22967.706277195993607
24000 2334.9071641601499323 5.5812851470347393246 -22814.87655601595543
24050 2363.4679535576742637 5.5983415592930247939 -22670.6116972788368
24100 2344.5142751061689523 5.6142780792073434526 -22452.829404517193325
24150 2371.2734376463336048 5.6257322802769174075 -22394.774892282002838
24200 2335.084047233493493 5.6315982134695898864 -22267.691071191296942
24250 2385.7425403076867951 5.6307660709844702396 -22342.219451012326317
24300 2355.7241697300705709 5.6240364003073883836 -22369.567286880039319
24350 2409.4298798729760165 5.6124936324850382974 -22569.220977522018075
24400 2330.0788349198082869 5.598903364289554041 -22645.737193759217917
24450 2374.410445519840323 5.5855574993157093289 -22832.377015787584241
24500 2380.4231784034591328 5.5751914856155764255 -22991.075904062152404
24550 2353.6392382694339176 5.5699286673459074137 -22997.419594534461794
24600 2349.4638459304801472 5.5702939747887310062 -22967.721633756224037
24650 2349.9216332987748501 5.5758902847339006925 -22908.120036840104149
24700 2379.7441727290370181 5.5855614305484699855 -22826.123399693882675
24750 2374.9123954936362679 5.5973906253504379649 -22670.022282171568804
24800 2385.8754643832148759 5.6090384252997447234 -22582.112940046899894
24850 2391.9921820995314192 5.6186153168765242683 -22493.819988967621612
24900 2352.8479876690785204 5.6243235828851361191 -22344.724616971889191
24950 2367.8662641721257387 5.6245726424876316685 -22385.460794231723412
25000 2386.2898732342632684 5.6197552094941238821 -22454.821576914167963
