Step Temperature Density Enthalpy
4300 2330.8795129804002499 5.6117550121501880156 -22851.170841149560147
4350 2331.0671972510531305 5.6383374493187030652 -22553.740327947973128
4400 2356.4008243155349192 5.6602215711267858111 -22362.679130566051754
4450 2327.9699638820161454 5.6732061994893570045 -22177.084168075332855
4500 2349.4979468553183324 5.6745540447219928737 -22198.982659065455664
4550 2332.9240052708569237 5.6646038956902540207 -22237.977502745194215
4600 2339.4985860683250394 5.6456186125791623098 -22478.405714064127096
4650 2299.6228833920072248 5.6221851540434784056 -22684.256285683019087
4700 2324.8210943143130862 5.5989758529057995773 -23014.434696908760088
4750 2294.703565024519321 5.5813723566275061927 -23122.971663302734669
4800 2305.2836001229602516 5.5714959281303011451 -23258.882317837364099
4850 2293.9065736195502723 5.5705340746648790429 -23258.014725505538081
4900 2325.4501695377175565 5.5776399709173007935 -23189.778710731312458
4950 2307.9811329624403697 5.5904553813072812574 -23081.451773605360358
5000 2278.2969790190645654 5.6061608761308230342 -22849.880093316132843
5050 2351.4723043860299185 5.6213226891842076327 -22737.578364796565438
5100 2354.3309565149056652 5.6335963397271795472 -22591.915775010755169
5150 2374.1999778496488034 5.6408013521671183099 -22534.846240007034794
5200 2330.2372397077169808 5.6425764446696140553 -22472.107635463016777
5250 2364.5395416033338734 5.6388524854623982563 -22530.852078077277838
5300 2318.674235663725085 5.6309697538843508369 -22599.665514644093491
5350 2333.8020555720322591 5.6205832114416560685 -22739.108492906922038
5400 2325.9871322598992265 5.6099394504256387961 -22846.171802939083136
5450 2324.4504632062007659 5.6011410694912289188 -22956.734019597566657
5500 2295.4007298195942894 5.595944074941286317 -22988.782787311341963
5550 2320.519132989591526 5.5949027174115313343 -23062.314778896296048
5600 2310.55239207052864 5.5981467701855862629 -22981.41635834801491
5650 2301.4775062600529054 5.6042729574744942767 -22898.062550939397624
5700 2326.6367167273965606 5.6117460370098992684 -22814.19138615407428
5750 2324.9669958360395867 5.6191965060856441383 -22759.378163369965478
5800 2327.0420973480981957 5.6255334475834066765 -22693.23052309663035
5850 2338.518573002735593 5.62956084904596743 -22644.387162088165496
5900 2330.4270816215698687 5.6308480651250256699 -22640.214425642403512
5950 2348.6806172784408773 5.6294026683049507298 -22655.522309100717393
6000 2365.3847645475821082 5.6252851183370093935 -22714.458931894958369
6050 2308.6594183503498243 5.6195406086406212154 -22751.632843639978091
6100 2329.207641236137988 5.6132444718570519981 -22818.980558555344032
6150 2307.0347252488868435 5.6076325897839964796 -22838.358190593822656
6200 2324.2779843833700397 5.6033998705472933821 -22916.799008974769094
6250 2302.0362503243004539 5.6014487937115857719 -22901.427750824244868
6300 2331.2255493333982486 5.6017287541510611959 -22934.480707744369283
6350 2330.6885140575004698 5.604372691565397524 -22946.644641405036964
6400 2309.2498214815786923 5.6093168648035955925 -22814.371683232013311
6450 2320.7801995977356455 5.6150967027087661521 -22772.369262150077702
6500 2312.1147109020234893 5.6205380620269176362 -22747.553538384087005
6550 2324.8720879095681084 5.6249950481596862062 -22687.375092216287157
6600 2340.1561432389130459 5.6275955392696763724 -22643.254089311518328
6650 2330.6201132079836498 5.6275497503755467221 -22663.037730554548034
6700 2348.8460928171762134 5.6250556674376168687 -22693.958114156430383
6750 2327.833169285430813 5.6203318976752720815 -22738.538639234302536
6800 2328.4808136992464824 5.6138437172285513554 -22804.272991795085545
6850 2269.3700250539563967 5.6070913588035491415 -22850.245074692898925
6900 2346.6706168659607101 5.601404761350341488 -22983.463467929330363
6950 2271.5843952811824238 5.5979958381014487401 -22945.607421768629138
7000 2294.7471307169612373 5.597112748444883934 -22950.454758183666854
7050 2312.3520232944156305 5.5995092978453149257 -22970.119361099674279
7100 2311.8972853087011572 5.6052946895850288556 -22927.872017610967305
7150 2292.0257293001500329 5.6136899648663254325 -22763.805022488581017
7200 2320.5675182178861178 5.6226007118960552589 -22713.95251591728811
7250 2347.3313234505335458 5.6307472117212045148 -22659.281071732824785
7300 2322.5878753175320526 5.6366209807130109866 -22592.164735040023515
7350 2344.8072502332520344 5.6388016452206466411 -22571.188124451760814
7400 2312.0346664951575804 5.6369071971731461446 -22540.688104900447797
7450 2311.2150202218936101 5.6301861207701753287 -22619.09471005847081
7500 2332.5437624747210066 5.6193628506953103852 -22752.053779961330292
7550 2309.7346625715244954 5.6066606610671181343 -22855.555848706513643
7600 2288.7788502504513417 5.5941465025596528449 -22970.411406994393474
7650 2291.5203882319688091 5.5845598597870127477 -23133.429348532339645
7700 2307.849729183225918 5.5806458624921519984 -23182.330310264936998
7750 2261.0540154255068046 5.5834778889294893744 -23106.607524543011095
7800 2294.7549698154916769 5.5925933688777496045 -23006.852613981362083
7850 2297.0203439392462315 5.6065397893400197304 -22854.053607676101819
7900 2309.5074095681061408 5.6228253192991699549 -22700.966900349845673
7950 2369.9733663439806151 5.6381679471775383305 -22592.626795615007723
8000 2322.6014050367743948 5.6498720061899474487 -22397.812461579913361
8050 2390.8322905650638859 5.6549731020585420893 -22445.008982554685645
8100 2346.6355315762220926 5.6528759704145139509 -22378.762069090116711
8150 2322.533132439957626 5.6431054291763826924 -22478.123761320319318
8200 2340.1486910050057304 5.6272044566753987027 -22683.764196346797689
8250 2292.9916482705948511 5.6083939764694648034 -22839.583112455147784
8300 2302.5918285931097671 5.5901394222838298731 -23045.889557355661964
8350 2311.1319415773496075 5.5762670660145694512 -23236.980947815220134
8400 2290.3660318492075021 5.5700355597572634991 -23321.585398894967511
8450 2286.1331409670838184 5.5730096658464702841 -23251.197599657021783
8500 2314.6716071653904692 5.5845298970062708932 -23123.87444110598517
8550 2334.0084802408882751 5.6019493866485499112 -22942.911154560795694
8600 2335.2848387768740395 5.6216112194754401798 -22719.236466519192618
8650 2328.8525322747705104 5.639262053928595364 -22527.825737681429018
8700 2314.0638367941446631 5.6513181841817230477 -22398.439106516463653
8750 2330.5522823579635769 5.6556244211241040176 -22362.425592529758433
8800 2335.497994295605622 5.6521428839704572766 -22397.614898813382752
8850 2329.4848512478447446 5.6422087456416694096 -22489.224168235443358
8900 2370.9879267518454071 5.6279781375085429218 -22702.789463606837671
8950 2309.9566912491641233 5.6129472460261524702 -22825.791012202189449
9000 2333.5095854987825987 5.5999704889390340412 -22983.552931782451196
9050 2337.1879459673700694 5.5911886274648336936 -23082.816832271219027
9100 2308.1104364013081067 5.5876561803863182831 -23092.751967294563656
9150 2304.3165975907791108 5.5896162410869862924 -23093.308805605509406
9200 2325.6065670800580847 5.5964668827582908506 -23017.566647381107032
9250 2331.092863905811555 5.6064705538685188912 -22916.495496682280645
9300 2348.1717653465329931 5.6175094929140962918 -22775.200090703769092
9350 2342.2232990039428842 5.6274600575601807506 -22695.434599020016321
9400 2319.9818768163336244 5.6346409922096967193 -22555.651432413709699
9450 2342.3927946387070733 5.637463182031921427 -22572.667327189279604
9500 2350.8770687342562269 5.6362441651861967529 -22600.46594295849718
9550 2327.5959955788557636 5.6312309619932925386 -22562.970438661734079
9600 2286.325853620723592 5.6225785747521470626 -22641.723692904219206
9650 2341.3604996637295699 5.6120844862632646155 -22839.063123649746558
9700 2333.8100499264696737 5.6023072569437770696 -22916.32428542825437
9750 2331.9302131246690806 5.5947933945001278033 -22989.841160717278399
9800 2328.4491616811160384 5.5910208667607408373 -23070.888953007000964
9850 2306.7698637626103846 5.592014267823712359 -23053.336308981179172
9900 2303.2197413159524331 5.5974210331372731275 -22982.786711427863338
9950 2303.2499224292228064 5.6061589021430089375 -22911.729164714957733
10000 2311.4852666698707253 5.616463340636250301 -22760.747729965267354
10050 2305.8678452981557712 5.6258632700817097216 -22621.40386314393254
10100 2340.0232944801714439 5.6328097225360407307 -22629.024600878561614
10150 2310.6550690015974396 5.6366830657793194348 -22564.378654789939901
10200 2314.5244340769672817 5.636238754555533248 -22568.188509509887808
10250 2299.9224699629703537 5.6316185060557275577 -22611.266321284063451
10300 2305.7955405120983414 5.6237781794747547792 -22733.289331564385066
10350 2337.0920302679005545 5.6144105330886784344 -22841.973846321456222
10400 2342.5693080843275311 5.6052566972385609034 -22937.53159805406176
10450 2292.5385793097202622 5.5978423413668769726 -22954.973451597372332
10500 2290.6557206533802855 5.5933560497105778708 -23025.487244565443689
10550 2285.3012821409483877 5.5931641195906243169 -23035.15887134604418
10600 2319.2027580253375163 5.59746540500493861 -22988.487112419210462
10650 2333.7810411043396925 5.6055562983816376033 -22929.346451534820517
10700 2310.9347947081664643 5.6161176809053685588 -22792.242748120748729
10750 2293.6553864042039095 5.6272606504262636662 -22621.330280733072868
10800 2291.6253707874034262 5.6363692979664330451 -22512.173818875846337
10850 2351.7264881522014548 5.6412257385158062206 -22518.328378199057624
10900 2331.880163842089587 5.6409254881768520207 -22474.333591175538459
10950 2346.8383350335398063 5.6346760676345768459 -22543.635789710111567
11000 2319.3486040537527515 5.6235186933111211971 -22645.496217106894619
11050 2354.9522438099279498 5.6093506029689867987 -22914.355627292170539
11100 2347.0085040866833879 5.5955736981988577483 -22982.542129181059863
11150 2295.2354278958114264 5.5844511838217263389 -23065.616148818935471
11200 2287.9258544316730877 5.5780087119059631462 -23164.458474584036594
11250 2316.2506554450569638 5.578168661606425438 -23206.271489631966688
11300 2314.5740330089247436 5.5859187276236834663 -23113.261249471324845
11350 2325.4798606592153192 5.6001523968500048767 -22950.653003236504446
11400 2328.7149997523961247 5.6185889513613460622 -22757.259218325718393
11450 2350.3574954399127819 5.637892234822266424 -22576.443297137928312
11500 2372.5675033849961437 5.6541923220498233604 -22384.406404518602358
11550 2383.6285775700448539 5.6635233622165550571 -22297.216070112415764
11600 2352.7124675828754334 5.6635444744600791367 -22282.425367505267786
11650 2328.2128970559447225 5.6536531544355730361 -22391.149524224936613
11700 2332.8763064635973024 5.6355383709877164833 -22569.027804169927549
11750 2324.6594000360469181 5.6123910932500917781 -22828.839808617136441
11800 2323.2879929978316795 5.5891146360140098182 -23075.722106473585882
11850 2292.8980345132567891 5.5707461105612585683 -23268.293773623645393
11900 2325.1951604793330262 5.5612207728205707014 -23370.673598834808217
11950 2323.4907467944294694 5.5620662714575814789 -23406.570707843562559
12000 2277.1486975790303404 5.5730985060691091704 -23221.919493779121694
12050 2293.3211754193985144 5.5919996434518921546 -23021.194040200429299
12100 2347.5457598124535252 5.6147792117408386048 -22833.434543357081566
12150 2330.6866006791242398 5.6370892670752121845 -22568.751294699097343
12200 2353.8518387401582004 5.6542787573439188265 -22370.438579649533494
12250 2370.6082320768327918 5.6631179569726182166 -22264.373027517547598
12300 2345.9315049914193878 5.6622971084352995419 -22266.154139467133064
12350 2358.3129495232456065 5.6522051285422696409 -22443.251820531022531
12400 2308.3105886656139774 5.6357110345187662048 -22575.666691486781929
12450 2312.8303437600884536 5.6163515807736317242 -22839.953623574107041
12500 2318.3727738986553959 5.5986262491970890665 -22974.74761371592831
12550 2298.4368786559762157 5.5856004306506932267 -23112.099016171385301
12600 2312.1104943395462215 5.579122313734806049 -23189.866672216419829
12650 2305.3901995878436537 5.5795442932851164741 -23141.518509463832743
12700 2264.4731827888344924 5.5863479760580423417 -23016.526233271906676
12750 2340.3203640111460118 5.5975314591227869343 -23001.706713749856135
12800 2303.9096233290156306 5.6112313191154497005 -22810.787963102218782
12850 2297.6189949896966027 5.6245529085959109494 -22632.085428970196517
12900 2332.0394095725987427 5.6348847211059007734 -22630.989677638848661
12950 2342.1284193201745438 5.6411421834766892758 -22550.427243251029722
13000 2335.5244892153241381 5.6426292461623210883 -22519.355677372317587
13050 2342.6423801963633196 5.6393162473926130573 -22531.851705167355249
13100 2317.9818016356825865 5.6318403257720888178 -22647.839923715269833
13150 2277.9326111286854939 5.6215957225299764133 -22678.873662082223746
13200 2315.7408772210128518 5.6098793907946191695 -22850.477111455751583
13250 2298.1963676152176959 5.5994238303212355845 -22953.237937487432646
13300 2316.3694115476996558 5.5923778605875966718 -23051.483546269690123
13350 2331.7446064332457354 5.5898694998766309538 -23054.219181950113125
13400 2304.6941761806197064 5.5917636680735673949 -23031.918715379186324
13450 2332.1600171735317417 5.5976991055902374228 -22987.381668982794508
13500 2281.9171913173327084 5.6066478781176387614 -22852.166757061389944
13550 2312.7980497937282962 5.6166977395044579424 -22763.845190619300411
13600 2342.0255664776436788 5.6262975084853410479 -22701.88262181065511
13650 2288.8538152777155119 5.6339632485629511649 -22595.472417225246318
13700 2329.4202975566468012 5.6379350427426508929 -22595.760038091175375
13750 2376.4295227143547891 5.6377606456053355188 -22571.597526399444178
13800 2314.0458712301692685 5.6334287180948265927 -22570.667361822568637
13850 2345.837086291671767 5.6252309535935687279 -22708.975258843176562
13900 2305.9398433642581949 5.6145502437943672902 -22781.264776005882595
13950 2313.7272545186679054 5.603164144349777942 -22920.645707919618872
14000 2295.1074394820884663 5.5938642616896245841 -22988.283735639779479
14050 2295.236785803652765 5.5881447146745069077 -23075.955901126340905
14100 2293.0653907694954796 5.5871236959280192735 -23069.236496208741301
14150 2278.5557924269724026 5.5910182494988260871 -22986.643828620697604
14200 2265.5617067614743974 5.5991415619747266774 -22911.80072822695729
14250 2307.3405880377190442 5.6102905254424380033 -22803.97014101338209
14300 2319.0370141222601887 5.6224433425207474002 -22664.347831683877303
14350 2356.385839281382232 5.6331506236157959933 -22592.320908562953264
14400 2344.8280201087945898 5.6403746576848989847 -22486.142457017162087
14450 2311.7785768437111074 5.6421672774825104568 -22485.621573677246488
14500 2329.4574986549696405 5.6383331896610524581 -22564.354102042048908
14550 2355.1636116655204205 5.6296574745499521342 -22657.489394087097025
14600 2329.0677425545395636 5.6175077683448062515 -22780.159508280576119
14650 2268.6527869589681359 5.6042847009213021536 -22909.92476523687219
14700 2288.5061871979769421 5.5923355474777043383 -23037.732757165063958
14750 2320.5566894524099553 5.5841535130780171059 -23118.739068740960647
14800 2300.8272713249589287 5.5813744455875022865 -23139.66677478011843
14850 2295.0847828336395651 5.5849082564301406606 -23136.06963591132444
14900 2280.527709266094007 5.5948792313490471884 -22970.853268794933683
14950 2313.6666737596538042 5.6091107723915012429 -22858.23834969919335
15000 2286.0036179668040859 5.6252180338897614931 -22635.068588948368415
15050 2288.1057836714712721 5.6397818028960537973 -22497.532662130848621
15100 2321.4942914762359578 5.6498317582699622008 -22414.956923639445449
15150 2330.0275643302747994 5.6534262726441228963 -22380.850248919963633
15200 2326.2024667547907484 5.6496361542153525903 -22386.710021475912072
15250 2347.0667827929059968 5.6384036262450116794 -22568.504109854671697
15300 2322.0602004076226876 5.6219970976181228295 -22719.639165722441248
15350 2286.2803747397906591 5.6033064197068673806 -22905.144174228847987
15400 2311.8791617988713369 5.5859567119033251004 -23096.115073497574485
15450 2271.4978813299785543 5.5733586467908020623 -23195.296390157611313
15500 2266.4308022453355989 5.568043590551457811 -23230.722309865330317
15550 2273.3666350689795763 5.5711342562210637297 -23207.237800199691264
15600 2306.6745344089022183 5.5822264951910565145 -23179.968324262590613
15650 2332.824413151052795 5.6001072961662172744 -22981.555172207274154
15700 2277.9745811306011092 5.6213984950659847684 -22652.129372798761324
15750 2316.6446999606805548 5.6409463929358034662 -22462.36636469428413
15800 2336.6325939414100503 5.6548524158896462666 -22364.150083783115406
15850 2379.5038276171103462 5.6606006204043284313 -22334.839199456961069
15900 2306.6101503888648949 5.6575733465096105235 -22329.037485092743736
15950 2339.4766534372988644 5.6463023296623831015 -22451.16124337855581
16000 2290.2727028368667561 5.6286587308238491545 -22603.815412720079621
16050 2310.4445229764169198 5.6080889311484094506 -22900.043371863645007
16100 2272.6953856968038963 5.5898052230576329436 -23044.487017130431923
16150 2313.9787637799645381 5.5768816739710063146 -23213.149143911843566
16200 2258.9985887105758593 5.5716162850829658026 -23229.462954454080318
16250 2278.8294849418043668 5.57431696158807366 -23209.212142693526403
16300 2252.2448433087542981 5.5841277688911139521 -23088.231838128194795
16350 2285.6401847016363718 5.5986505451077075435 -22955.647757426799217
16400 2295.2552906944351889 5.6151624933779196169 -22790.380022646033467
16450 2345.9265528145592725 5.6305181643334707431 -22653.284177433684818
16500 2305.43036411943649 5.6422120120304590785 -22474.755477409587911
16550 2314.5340023737953743 5.6478735272140481172 -22408.803947414911818
16600 2314.4532584753510491 5.6462462005553089028 -22400.822655342210055
16650 2298.8088425934561201 5.6377655679621225815 -22483.49190232199544
16700 2290.593651867052813 5.6248386041255491463 -22665.141807839998364
16750 2312.2093862706315122 5.6106187815376689088 -22812.952660380829911
16800 2302.8203412919178845 5.597684977245749316 -22929.216692034286098
16850 2256.3398107162033739 5.5882096705067407783 -23033.809003754857258
16900 2268.460910684573264 5.5838365477021350003 -23124.174052154023229
16950 2296.4962949554396801 5.5853007243243011359 -23074.952598942796612
17000 2310.8856417048295953 5.5916856490237956123 -23033.343108357450546
17050 2281.6321489229944746 5.6019069500517497673 -22901.809763824767288
17100 2279.1090478365731542 5.6135228419088107898 -22752.292252571423887
17150 2351.4291738861061276 5.6238490383407917506 -22695.936075547691871
17200 2309.8119018656025219 5.6314988203873586059 -22654.478435311139037
17250 2343.3452926768536599 5.6357170534286469277 -22622.210890765461954
17300 2339.7818566383598409 5.6361458190823645609 -22557.694978163675842
17350 2328.566698142369205 5.6324195780238390796 -22621.670608393320435
17400 2328.5665123234571183 5.6255433632167939351 -22679.920353858571616
17450 2300.2128487180466436 5.6167829554117343349 -22771.288188276979781
17500 2313.9442554584970821 5.6077726432769789966 -22907.188996242508438
17550 2282.7135746215826657 5.6005999168215101491 -22932.909717121830909
17600 2274.2817541898748459 5.5962802531948465656 -22997.399080018738459
17650 2267.0446620669627009 5.5956780959750611615 -22933.521983072248986
17700 2327.4131102684650614 5.598031679498800095 -22954.228264437268081
17750 2305.9705920963260724 5.6031847780599557396 -22953.515133370226977
17800 2325.0624874417831052 5.6108785133897125519 -22866.035828611424222
17850 2339.792953839430993 5.6198363784962683809 -22746.459429321141215
17900 2350.6998798246136175 5.6280194411156898582 -22678.307534988125553
17950 2344.3306713295842201 5.6337960851656632144 -22588.782483532104379
18000 2363.8224953921776432 5.6357536531933165591 -22572.74500549919685
18050 2304.4448954993354164 5.6336124568462038198 -22558.166906571044819
18100 2338.1477778918806507 5.6273101527766389296 -22677.273025802940538
18150 2315.9520675945782386 5.6181971993394830278 -22708.714602755379019
18200 2324.2230988370270097 5.6077724569483686778 -22911.484754062901629
18250 2284.5667693528102973 5.5987617189502847381 -22969.007146435717004
18300 2319.8451133470316563 5.5926913194534604301 -23045.916252945604356
18350 2317.3843369194155457 5.5908665727046278349 -23053.720152797104674
18400 2304.5123324819323898 5.5935684526642006631 -23024.799778586315369
18450 2249.9977049062104015 5.6004968822390965855 -22878.234002348246577
18500 2313.5509131075491496 5.6099734931665956594 -22829.495796635099396
18550 2339.089568127628354 5.6204576722124732768 -22742.627974204267957
18600 2318.1536728597197907 5.6303778145656027121 -22635.537450879346579
18650 2332.0912329130387661 5.6379673850503513322 -22544.463060753270838
18700 2358.1520712769806778 5.6411737178485532596 -22567.35794585266558
18750 2325.3589241963445602 5.6395210044075376743 -22550.727746133474284
18800 2339.8813710038507452 5.6328181839814757126 -22608.974295857904508
18850 2332.2937646606069393 5.621896186483600566 -22697.053424274021381
18900 2310.6590014411176526 5.6083345353504832076 -22865.566691801519482
18950 2272.1130872973685655 5.5949204104660346104 -22961.358225208779913
19000 2297.2934960952611618 5.5841194503160140883 -23122.045475044538762
19050 2286.4663762641448557 5.5787010745325353867 -23200.547616474312235
19100 2249.1302772587214349 5.5801481566483150942 -23128.717963358129055
19150 2264.0458227533686113 5.5879240528357305706 -23076.397050894422136
19200 2313.7357134788585427 5.6012536320732495554 -22917.498702815151773
19250 2295.7779083594500662 5.6176150850341377563 -22715.916878519819875
19300 2312.3549466661020233 5.6338887965024015969 -22599.574001200118801
19350 2317.6151720207994913 5.6469492513030896674 -22415.142841599779786
19400 2336.4555049208856872 5.6535009677222944902 -22353.706881860463909
19450 2320.1782449054608151 5.6522770456282716012 -22366.081270471520838
19500 2338.1693607357256042 5.6430124401035950399 -22495.779826890822733
19550 2366.9675706011798866 5.6275134069014010052 -22665.646216521148745
19600 2268.5766876514958312 5.6088746426090105857 -22832.404615851322887
19650 2274.6609866126136694 5.5906726884038837611 -23062.139073830803682
19700 2309.3086777243138386 5.5768234630424178278 -23208.746322585691814
19750 2249.7848557041133972 5.5702944752565031195 -23214.791283524558821
19800 2287.6727804816700882 5.571754324653894308 -23255.403448130782635
19850 2289.3781411539202963 5.5810548530580383897 -23131.690431380517111
19900 2295.3858997445977366 5.5960797209648598383 -22978.112464638401434
19950 2338.1377863651623557 5.6135169488163327856 -22818.374214416697214
20000 2314.7573059445858235 5.6297781696961255449 -22583.3657067436543
20050 2368.8016552376097934 5.6410966274271077125 -22515.320299901301041
20100 2300.7051621816381157 5.6462386766212420142 -22396.644276027134765
20150 2325.6965357756103003 5.6443205945029424342 -22429.794573670871614
20200 2332.0487392800355337 5.6361343844477227449 -22572.399153808310075
20250 2349.669824813469404 5.6239811128820988984 -22696.646516669803532
20300 2281.2341595747561769 5.6105466363501221849 -22811.066156229171611
20350 2294.2707107989190263 5.5984708809419947428 -22994.556557167677965
20400 2295.9705697852264166 5.5903816867128464096 -23052.924314785392198
20450 2262.7886946771782277 5.5872580685992225824 -23038.186978182573512
20500 2299.4267286190661252 5.5888319398510617475 -23052.568227394258429
20550 2293.6368551709915664 5.5948377730115188555 -22982.443817451163341
20600 2322.7530935681984374 5.603823836974863859 -22889.023075775956386
20650 2281.9935364225038938 5.6137605294956030022 -22731.607375669405883
20700 2308.4728087844487163 5.6224918602327251804 -22719.797813938541367
20750 2299.4754533215882475 5.6292346357615699048 -22607.254494168937526
20800 2346.1210796560130802 5.632475416699335824 -22616.787814191684447
20850 2296.2404029097233433 5.6321108222374958174 -22575.014823666220764
20900 2300.7671174058850738 5.6282714849991686279 -22613.914631565443415
20950 2322.8267601223442398 5.6215618595215133269 -22720.491272686456796
21000 2277.6811941550972733 5.6135591388022350046 -22761.776478632767976
21050 2296.5000755475921324 5.6056212291881477583 -22842.893719843610597
21100 2310.7401444269371495 5.599089974681613846 -22973.626896612418932
21150 2309.8075530440705734 5.5955099797362315428 -23019.970729090982786
21200 2275.4504741707069115 5.5954540917178103854 -22933.04199328093091
