Step Temperature Density Enthalpy
1600 2290.1817594391613966 5.6347357449433097543 -22912.813089953629969
1650 2254.029861743215406 5.6325900255387573168 -22845.849419052381563
1700 2272.5114550737362151 5.629775525113704937 -22956.421710277609236
1750 2257.994451161293 5.6274125877312020094 -22934.66874064678268
1800 2266.2037319347837183 5.62579573679905387 -22962.642217455151695
1850 2270.0702047682902958 5.6253569426480067861 -23002.825556152089121
1900 2259.051565183839557 5.626069215317841099 -22962.751165227815363
1950 2244.4481847008391924 5.627590074362859518 -22899.369917444724706
2000 2302.5564261404688295 5.6293702884061946889 -22942.236694245417311
2050 2285.8890413268700286 5.6315218776424815772 -22922.628487503912766
2100 2296.5993940198304699 5.6335005591334210706 -22928.777823490156152
2150 2301.3121833562072425 5.6352732501363389517 -22913.125933249564696
2200 2292.9328423854976791 5.6366913393455693182 -22878.799935815321078
2250 2254.8447585937365147 5.6374283807775906752 -22868.09251787555695
2300 2277.8049100120406365 5.637302753325209359 -22863.506840690261015
2350 2268.1367845980771563 5.6363537806468206881 -22848.895977379110263
2400 2270.1590266045718636 5.6345762502787772874 -22851.508485343980283
2450 2300.3377681918996132 5.631846602547730285 -22921.541945236207539
2500 2285.1647960527202486 5.6288779522333465266 -22958.277154970066476
2550 2276.9463454356205148 5.6265233152065894373 -22962.370280671006185
2600 2283.1907792963361317 5.6251085449411135642 -23018.677546326751326
2650 2277.1207598337255149 5.6251412992006848413 -22942.913997775431199
2700 2274.0667987530318896 5.6264391702305083243 -22946.972069839808682
2750 2260.7648006925801383 5.6289531795671114978 -22978.021939824848232
2800 2239.9047713236532218 5.6324214087333128731 -22858.067585719178169
2850 2276.0312279460013087 5.6356998827913669103 -22881.974059234093147
2900 2278.9673131944964553 5.6386591602408016044 -22846.309745401478722
2950 2306.0531287091785089 5.6405934551181493575 -22882.852793560436112
3000 2265.1749992651243701 5.6413162394856479764 -22810.098909698514035
3050 2266.849709099968095 5.6399269422031483856 -22811.547655178328569
3100 2286.226151812857097 5.6363986103226446644 -22889.136807200760813
3150 2281.850256889537377 5.6314230322961815745 -22874.922882446779113
3200 2241.8701471367194245 5.625350862154073539 -22957.887093089269911
3250 2243.8360136411793064 5.6194479271564636846 -23020.705849106641836
3300 2226.3483605741885185 5.6150730037786864557 -23057.141813772181195
3350 2244.5295569172253636 5.6133875602963296814 -23090.486067697132967
3400 2263.8349233673816343 5.6150640879615050238 -23067.529166010750487
3450 2236.1330648462035242 5.6202027132155656375 -23014.251037400772475
3500 2281.7051852736403816 5.6284984497724561692 -22963.745788079362683
3550 2284.414085675410206 5.6389697986263875862 -22862.310776046750107
3600 2297.4528051925362888 5.649397002333715001 -22773.617475805673166
3650 2304.4096250965922081 5.6573864140760061758 -22645.731906973607693
3700 2295.9639396015727471 5.6609214492152846177 -22637.286499311667285
3750 2282.0668202468896197 5.6590140541518998418 -22609.313283238203439
3800 2269.6384726971168675 5.6509354598505519007 -22693.464911399983976
3850 2300.2189846195096834 5.6378291405589582297 -22918.365448107848351
3900 2223.3727537045624558 5.6226833806232257018 -22988.041376256333024
3950 2242.4722818807090334 5.6082432844431080454 -23184.498708241109853
4000 2262.2207923968194336 5.5983221614000138189 -23290.273865608618507
4050 2242.8365935335805261 5.595149789570545984 -23308.302189918878867
4100 2229.6099043345370774 5.5993447508764457865 -23235.244033357950684
4150 2247.2947793184025613 5.6102627069337467347 -23106.786615853787225
4200 2254.6922259774419217 5.6263230042519261076 -22938.030638101092336
4250 2293.3296904370595257 5.6443886100289075713 -22806.224345058806648
4300 2269.3610209577682326 5.660774663021568287 -22572.38045860573402
4350 2266.8205704338747637 5.6716279736762560404 -22461.652642641016428
4400 2314.3303281834309928 5.6746249602848619631 -22451.277354852620192
4450 2286.4979527540790514 5.668741402071704627 -22499.146371681414166
4500 2307.3966926805373987 5.6549319965255699927 -22695.915399559744401
4550 2275.5443966001698755 5.6368968159237198279 -22856.230525159211538
4600 2246.3944920875196658 5.6188650605990160258 -23042.809832364277099
4650 2287.6115290880889006 5.6046016779971346011 -23245.89156655476836
4700 2210.314494833399749 5.5973288650003452105 -23232.266715623089112
4750 2239.1739783538741904 5.5973046657528566783 -23263.233998103718477
4800 2257.3351659380095953 5.6037162704174248162 -23227.995870243448735
4850 2258.4528311554540778 5.6146180025507499423 -23054.154928172680229
4900 2287.4990451926619244 5.6269998352900039151 -22911.98948730848133
4950 2290.920132194996313 5.638300354355766153 -22790.575839379762328
5000 2291.8541116822780168 5.646344735768584755 -22768.919678958129225
5050 2270.9572940744992593 5.6503255963296981079 -22695.995734362248186
5100 2255.6131259700173359 5.649800708629264534 -22652.953131009384379
5150 2287.1234245438881771 5.6451143416088314098 -22766.751981469573366
5200 2318.1593045762042493 5.6381323018117512902 -22861.201088398316642
5250 2287.1570350712386244 5.6304692955612836158 -22926.138280926275911
5300 2273.0804734302769248 5.6236586530312449028 -23003.1109862018493
5350 2261.4199950437782718 5.619090846946599882 -23017.523678793491854
5400 2289.1121389630461636 5.6170038554281616072 -23077.477199522680166
5450 2277.6469160927376834 5.617460886786871832 -22998.277655567100737
5500 2290.0604307956168668 5.6198009508793189681 -23018.68923615647509
5550 2267.6084882619456948 5.6239644971368845106 -22959.77436554274027
5600 2247.6695732363168645 5.6287987227625473352 -22876.605352268001297
5650 2255.684565237703282 5.6333293143174429929 -22858.628390012756427
5700 2258.2518610379970596 5.6371024289619438008 -22832.889803014004428
5750 2306.2900950541643397 5.6393711685556127122 -22841.026043430680147
5800 2275.5934619489935358 5.6400488618807749219 -22785.24474022789218
5850 2267.0526978380298715 5.6388112898391336003 -22806.007115144111594
5900 2293.4726163516743327 5.6359827039436662943 -22864.436634012236027
5950 2268.3654610184139528 5.6322657473818606988 -22889.359992332043475
6000 2270.9676782327828732 5.6281727282983844418 -22962.725178221877286
6050 2248.2573585400373304 5.6248287801880367809 -22931.157868303864234
6100 2294.0367712893871612 5.6223281164583678304 -23026.685504426961415
6150 2267.6497308618886564 5.6218110901151865377 -23045.320461773091665
6200 2282.5120626908260419 5.623609904689042871 -22995.570296477708325
6250 2287.9037655300626284 5.6271483740936902862 -22972.080652156520955
6300 2227.9355195956718489 5.631611691649445639 -22874.502111634988978
6350 2258.7883782579961007 5.6359976717316824235 -22860.494713155494537
6400 2278.8321619438138441 5.6398351935889863285 -22817.256304956699751
6450 2269.2251623116007977 5.6421808481906339239 -22791.051805166298436
6500 2251.5799109051495179 5.6423999955868113787 -22786.891903491708945
6550 2291.9290194222180617 5.6400455750247724396 -22832.901057308081363
6600 2236.224462397273328 5.6357563279978650783 -22877.616747359905276
6650 2253.7606176368349225 5.630549144143196294 -22940.555284855669015
6700 2275.9686203699584439 5.6252052261337857075 -23017.183930974319082
6750 2256.1184548981505031 5.6208863678975191647 -23016.30878113156723
6800 2283.1940024577043005 5.618371438624105707 -23046.420704609085078
6850 2276.7163494608853398 5.6181685641000242981 -23053.186931623218697
6900 2241.1956727320894061 5.6202539572844809612 -22989.07305404962608
6950 2283.80401487539757 5.6242367489736837527 -22957.992210370197427
7000 2274.5535839530148223 5.6296850789552124184 -22927.478106691705761
7050 2258.584021413384562 5.6358804515125076051 -22868.795974202923389
7100 2276.4617263607251516 5.6417425468773352293 -22809.118178388933302
7150 2285.9906471252616029 5.645883309428182173 -22779.051559183797508
7200 2268.0536961434131626 5.6472574227751719533 -22705.929165245910553
7250 2297.2346385594710227 5.6450088486949399069 -22792.840268595191446
7300 2269.7361681781239895 5.6398108321643238838 -22833.364284884206427
7350 2235.8119417652369521 5.6325775270380518123 -22848.220146075556841
7400 2279.6658954907679799 5.6244198988219800128 -23021.25694701818793
7450 2256.9112851403920104 5.61747425008776613 -23048.879177729028015
7500 2302.4448155039817721 5.6128856070042036919 -23160.968717716888932
7550 2267.3222466636525496 5.6121845164707417908 -23110.185046077702282
7600 2260.7835357052481413 5.6150050114219229869 -23079.046565260625357
7650 2273.1869553845276641 5.620772003228388769 -23008.236416969368292
7700 2268.3338300277600865 5.628726526429336019 -22908.793836001172167
7750 2244.8417136980133364 5.6372742959978880961 -22788.623003052533022
7800 2305.1436884405434284 5.6442523592595836845 -22796.237113365132245
7850 2291.2439517269222051 5.648966593837971395 -22720.704688390280353
7900 2329.7447777252000378 5.6502213747587139991 -22739.345843666509609
7950 2277.1227876373568506 5.6477673270151074192 -22703.65814301987848
8000 2258.0434169333793761 5.6412206363533803355 -22777.060211047733901
8050 2263.9785380600933422 5.6316976099368893927 -22919.438340642820549
8100 2292.924446527935288 5.6212986440992986914 -23035.679723605848267
8150 2272.1557976824660727 5.6121961536034543627 -23112.309554597992246
8200 2255.2306159645531807 5.606349117253190073 -23145.680564873637195
8250 2268.7506247445417102 5.6049602064610253294 -23207.4032436003763
8300 2251.3460450948259677 5.6088926026303855821 -23127.726175807070831
8350 2295.4019090939882517 5.6172417921654167472 -23054.195676699357136
8400 2288.2723266279676864 5.6281430411740940301 -22940.592170864085347
8450 2296.7152173516296898 5.6391267645774192374 -22823.01514675168437
8500 2297.3195399842093138 5.6476118918013256121 -22726.321084013736254
8550 2262.3863769142753881 5.651772162611474748 -22651.486525270702259
8600 2307.0453746555804173 5.6512269652402160602 -22721.026884999402682
8650 2271.7667768960177455 5.6470569858304404676 -22750.30946018972827
8700 2263.1570709819075091 5.6405121089034695459 -22814.168183384404983
8750 2279.4994247017689304 5.6331027963045148255 -22873.285048107012699
8800 2277.9608982927388752 5.6259243093034116967 -22942.441951697666809
8850 2272.7658691025130793 5.6200531939917306445 -23021.8040705497624
8900 2275.8253445223203926 5.6166003746259818286 -23050.984074333566241
8950 2247.231461666953237 5.6157037748669571542 -23042.590072014649195
9000 2300.4233412625731034 5.6173139366628852542 -23067.366611996319989
9050 2261.4296086191293398 5.6214967375532269855 -23005.396941615959804
9100 2251.2078668833819393 5.627178750453309064 -22901.681372571027168
9150 2278.3399910157554586 5.6330527200182913816 -22895.090938737717806
9200 2269.498052606948022 5.6382397155935892741 -22830.260015705320257
9250 2260.7419727180540576 5.6416929186509729988 -22830.653316010859271
9300 2250.8933524177696199 5.6431520261596679333 -22761.180687296138785
9350 2297.5597873941619582 5.6420602130618817682 -22818.104145781166153
9400 2272.9188694854296955 5.6390191293431399799 -22832.522877337749378
9450 2257.9843883528606057 5.6345623051417614846 -22833.201902114818949
9500 2276.3312798169927191 5.6294311646345418509 -22927.071005566613167
9550 2244.487637096952767 5.6246516491334466181 -22950.130541368071135
9600 2216.3194151737320681 5.6207482970260942423 -22942.502128985965101
9650 2260.7788349354850652 5.6182548866788275532 -23046.734203063573659
9700 2272.7049891745268724 5.6181531724471760469 -23046.553238214160956
9750 2270.5486826241208291 5.6203706249996949751 -23013.07100227709816
9800 2223.3131993941383371 5.6242621534876100498 -22968.620275370267336
9850 2254.3311558821505969 5.6290710195360222912 -22911.45007354124391
9900 2279.8097419277055451 5.6340418405765033683 -22854.270204416745401
9950 2280.4511957735799115 5.6381323001437220199 -22872.080583326624037
10000 2271.3465201751328095 5.6408057750442459621 -22796.503385370022443
10050 2282.7115249050430066 5.6411698115419044441 -22793.13674570996227
10100 2262.7243745621562994 5.6392550040752409402 -22782.579510763102007
10150 2263.0452171951651508 5.6352984682631399593 -22869.507730053890555
10200 2270.6260625869531395 5.6305796764437401336 -22922.344828701807273
10250 2232.9774856705480488 5.625954438549557679 -22930.437375195659115
10300 2261.2375793378641902 5.6220073063951447878 -22976.332084982277593
10350 2203.7887578143736391 5.6196563645916901564 -22989.813706617380376
10400 2287.4769960056505624 5.6191158430982977023 -23047.211110430362169
10450 2254.4039407804757502 5.620730662972183822 -22985.957317670276097
10500 2300.4967649986306242 5.6239710994966056745 -23007.183623337008612
10550 2236.088170861555227 5.6285875134436151868 -22887.635688305635995
10600 2256.8328411741617856 5.6330878404654836089 -22864.657907059772697
10650 2280.194456286616969 5.6369815728827097345 -22850.793785718546133
10700 2307.5775112134069786 5.6396581118099886609 -22823.294390972187102
10750 2280.8605769793571199 5.640405070839043411 -22783.217806498290884
10800 2266.0451053018650782 5.6387808525818536864 -22826.266025506705773
10850 2255.5214288805732394 5.6353797116714199333 -22816.094100866052031
10900 2300.6152656042299895 5.6305263122917343921 -22918.906268380385882
10950 2257.969323856174924 5.6252855673129849023 -22943.488364312295744
11000 2212.5820919751163274 5.6205930805255936988 -22967.367260095659731
11050 2257.000719852230759 5.6173959069518355491 -23045.266194061179704
11100 2229.7812442575273053 5.6164184996931245664 -23044.080620060878573
11150 2244.9511015677826435 5.6179604577230577434 -23038.127211966562754
11200 2286.3845870214399838 5.6221455225617873452 -23042.315350248027244
11250 2234.7818104574766949 5.6283184094902329875 -22914.432781176481512
11300 2231.052551090785073 5.6347738285945343506 -22872.677051774760912
11350 2267.7883261597025921 5.640570106078336643 -22813.448014983674511
11400 2256.0398003642171716 5.6443355700292032751 -22752.409906111821329
11450 2224.5547499198114565 5.6449685852910382877 -22711.797555939665472
11500 2240.2625710929319212 5.6421418120425537168 -22739.64889560370284
11550 2254.466190884891148 5.6365555470203094757 -22840.211070223071147
11600 2268.0539218414637617 5.6297663243803572897 -22931.051182043938752
11650 2276.5632550357522632 5.6232660344348097681 -22992.537900990249909
11700 2226.162114313746315 5.6181121576989525579 -22996.59439089847001
11750 2225.6185109048783488 5.6150976355184862854 -23079.18329344598169
11800 2204.322140378637414 5.6151024948468126752 -23046.748926056436176
11850 2241.0362091086872169 5.6178233237552301915 -23009.679529162465769
11900 2215.5437372614510423 5.6228457813848491398 -22926.385944568988634
11950 2251.3669613942533942 5.6290630922738307262 -22943.843385455194948
12000 2267.4913990012191789 5.6358098548481496692 -22880.411866861802991
12050 2247.5517418457166059 5.641628525553347373 -22778.51756983384621
12100 2281.059921541114818 5.6448899325575130348 -22760.478272359006951
12150 2243.199049842160548 5.6451006731256532234 -22725.692294034204679
12200 2287.7152226900193455 5.642250807153061487 -22802.95867413382075
12250 2246.2933591923501808 5.6373610674526943853 -22782.189738730306999
12300 2233.4197563007210192 5.630657641392646795 -22898.646997108015057
12350 2251.4039533556360766 5.6239048883421025593 -22948.559048441180494
12400 2267.2355783970956509 5.6183317998846815655 -23059.442518647083489
12450 2234.1067357793990595 5.6152387297574533065 -22995.336493286020414
12500 2248.9127545980036302 5.614594033748160129 -23049.894620690967713
12550 2247.6311661024296882 5.6168718702827744593 -23017.410397281717451
12600 2284.3046684932819517 5.6214209435976396634 -23021.428717240109108
12650 2243.1323778225023489 5.6278002923669374624 -22921.602786101095262
12700 2273.1470201365477806 5.634248442285709757 -22873.513002891570068
12750 2252.1185468313747151 5.6393783570027649077 -22772.645463609853323
12800 2239.0576549152906409 5.6420035830940413746 -22742.460662281777331
12850 2270.5391853735795848 5.6417474181020486057 -22773.394784279924352
12900 2256.997926810880017 5.6389705031961678827 -22805.188106619814789
12950 2280.4661073012398447 5.6342194602844761775 -22884.290645290297107
13000 2240.7789592141480171 5.6290154716714022598 -22886.292959117181454
13050 2232.0002848628632819 5.6237837797142820051 -22951.578800360777677
13100 2256.4521375145495767 5.6191786455474126427 -23034.191577153673279
13150 2244.6151008875463049 5.6164514966418739306 -23076.611617537619168
13200 2262.835708212186546 5.6166613692612461506 -23105.944003548102046
13250 2248.9767241159279365 5.6203654075171414206 -23038.792132023248996
13300 2251.2101320416313683 5.6262576163964617137 -22956.0972121431696
13350 2246.8926137118578481 5.6330397583437301634 -22857.069788426713785
13400 2300.6500181960468581 5.6388927754768847223 -22812.727583414776745
13450 2268.9599729351630231 5.6426394060488167526 -22740.187378943552176
13500 2280.9556585347218061 5.6434547837295729877 -22780.811070629733877
13550 2268.3555755691490958 5.6414636665173363284 -22789.509612672871299
13600 2249.727822026830836 5.6371252984543112063 -22849.109611183150264
13650 2238.4910771380591541 5.631539816350696448 -22848.677161359300953
13700 2296.3969396731108645 5.6253277383568436321 -22962.895743504552229
13750 2257.2982948658700479 5.619794588239360067 -23042.062751369678153
13800 2251.9611023492539061 5.6161953804821402869 -23038.812121790921083
13850 2258.5755047508264397 5.6151809198613751306 -23069.662813618262589
13900 2240.9072477777385757 5.6170102075849799306 -23015.910350590973394
13950 2260.4726448713154241 5.62121494608918848 -23012.205663439508498
14000 2286.1215661675933006 5.6272831459522345554 -22969.772827428245364
14050 2269.1254462596975827 5.6341082781361411236 -22845.22246549704505
14100 2262.238729263719506 5.6401337770070254507 -22827.370656602804956
14150 2283.3385569873048553 5.6445472040150503901 -22755.03116397490885
14200 2289.3687293774096361 5.6463059149538317172 -22752.269077424811258
14250 2259.3311541130046862 5.6449746802841271887 -22750.091156950333243
14300 2282.0187973650549793 5.6403314056560347467 -22814.031562142776238
14350 2270.4399052593985289 5.6331262800464223517 -22886.475974380271509
14400 2239.8458554295834801 5.6249230240168719419 -22966.086218988377368
14450 2246.1124815196080817 5.617273554067543806 -23033.894998055639007
14500 2245.3212604733416811 5.6115172174008405293 -23100.89321006868704
14550 2263.2194546574010019 5.6089320131686655202 -23190.144479128011881
14600 2239.6962931617335926 5.6108878585299999386 -23091.361479544917529
14650 2275.4919411897499231 5.6169099120764549582 -23051.955501870132139
14700 2264.9834352317488992 5.6259858675494820446 -22896.575578383271932
14750 2292.5578190827154685 5.6358198022447227871 -22866.191071067991288
14800 2298.9326648284277326 5.6451968142792763317 -22786.88317898245441
14850 2243.4851424582107029 5.6525380560936735463 -22631.441408670718374
14900 2275.2455847711808019 5.6553275038898043192 -22631.398474373592762
14950 2289.7885840179037586 5.6528288036958729279 -22656.628321395550302
15000 2309.9165303636136741 5.6453841413882033251 -22791.680306390182523
15050 2258.4302157429965519 5.6347404383893087143 -22864.56028581240389
15100 2221.5348807622121967 5.6227563579710277963 -22964.711935306630039
15150 2277.0628566888422029 5.6118233076898871303 -23115.907772439677501
15200 2224.622662121760186 5.6041675064569087539 -23135.84599144107051
15250 2216.736852251809978 5.6009289834575524125 -23191.628196148107236
15300 2292.3084742800770073 5.6031667469752326483 -23216.119413695516414
15350 2266.8914907736952955 5.6109319454655857129 -23107.296044448336033
15400 2214.3907077101403047 5.6228501306439024887 -22900.69835364516257
15450 2243.3464388777315435 5.6362685502000600124 -22801.756472898607171
15500 2296.8974336659516666 5.648506967004008672 -22763.203821933399013
15550 2283.5963859656549175 5.6577656535456366527 -22638.477906261108728
15600 2291.2547685437557448 5.6622632449417977796 -22614.996738212637865
15650 2289.1800768462244378 5.660841188932251633 -22580.206168256539968
15700 2299.1638369952288485 5.6530464988735538157 -22664.067199962399172
15750 2264.4142175695483274 5.6401720508844004343 -22788.909525364015281
15800 2282.5917137622318478 5.6245906152667819455 -22987.127207581135735
15850 2229.6023041156167892 5.6100910220691959651 -23117.886675756544719
15900 2256.7971634643517973 5.599619851385588376 -23272.092861567743967
15950 2243.0456351928664844 5.5957746489269588608 -23269.013942770496215
16000 2263.6127134513549208 5.5988129445799259543 -23236.263912212223659
16050 2261.25658957348287 5.6075776874766525282 -23111.257460341486876
16100 2231.6237366005561853 5.6201094210547370977 -23005.461062312948343
16150 2280.1892626379544708 5.6341887090694493523 -22829.237141684752714
16200 2270.8713218424895786 5.6468123366657723139 -22714.588313194872171
16250 2289.824859142218429 5.6553293599833311944 -22645.090196778543032
16300 2258.146427466847399 5.6582015310017137466 -22562.962295369306958
16350 2314.3961807960272381 5.6549931466835889893 -22662.686043603891449
16400 2246.8073097318469991 5.6476605588623129961 -22708.656597595636413
16450 2281.0168919653006014 5.6375024066718735227 -22855.456565976175625
16500 2283.8556978187466484 5.6266070288098859464 -22933.365584311879502
16550 2263.5656079839732229 5.6168812145789317469 -23036.155983038857812
16600 2262.1049713433790203 5.6101868175455367194 -23164.895333555465186
16650 2252.8516705510542124 5.6081058929639056032 -23151.518434968427755
16700 2244.2694425455783858 5.6107241923010677809 -23101.141416198468505
16750 2290.9672530502880363 5.6171392561294197776 -23100.222387363322923
16800 2228.4165133653550583 5.6264457310682916003 -22930.488832647683012
16850 2281.3959246632693976 5.6362863764699966396 -22854.280789911346801
16900 2313.035412408863067 5.6445841287495479577 -22817.534694292233326
16950 2256.9675581511614837 5.6500924342190383953 -22702.293471900462464
17000 2256.4426312187824806 5.6513925938625391154 -22662.096810010076297
17050 2291.3910220646994276 5.648143444446812822 -22730.341475155979424
17100 2278.254583872108924 5.6414946562123660101 -22787.185526425782882
17150 2284.3718039414015948 5.6326945524552973765 -22893.770668437391578
17200 2247.6344600715096931 5.6236437690706564396 -22977.85763632770977
17250 2238.0467473022736158 5.6159536531346914146 -23050.368778413590917
17300 2237.2743747059848829 5.611115142802042044 -23095.514664717775304
17350 2277.9128683882363475 5.610166992639228134 -23184.897859774817334
17400 2264.8125026409056773 5.613592461900859476 -23084.737619108487706
17450 2263.357406933011589 5.6199504145906482577 -23008.775630627278588
17500 2286.2826477725770928 5.6278699993383263234 -22931.278118319922214
17550 2254.2814419834312503 5.6359585492728561107 -22789.25208568643211
17600 2298.2358214397804659 5.6421494978146107258 -22818.653517108719825
17650 2244.081408285582711 5.6457438007466294039 -22703.979562165157404
17700 2280.075368158652509 5.6456092502639858566 -22749.676258321971545
17750 2291.0789979129963285 5.6423758603556253277 -22838.422769904704182
17800 2281.3776024229141512 5.6370528712020995243 -22846.748202880666213
17850 2257.8775795914239097 5.6301626716704937792 -22907.857926886033965
17900 2278.8358103131727148 5.6233015431552733077 -22973.776237773061439
17950 2275.2417974414620403 5.6178703830282161746 -23050.403165364434244
18000 2258.0377443332276926 5.6146846476879064269 -23083.067890973874455
18050 2261.0367900668434231 5.6145976640690840043 -23088.942396470978565
18100 2263.2855956504590722 5.6179174622208627454 -23020.287289057669113
18150 2218.1517484878077084 5.6239257441029950613 -22983.362324000550871
18200 2278.5866640356102835 5.6317368227177952988 -22930.657169063772017
18250 2235.2622472054299578 5.6402751512436131165 -22756.666776138888963
18300 2297.3759430716208954 5.6470926423460126031 -22764.729411806878488
18350 2262.1695873917815334 5.6506881609162071811 -22686.620967409657169
18400 2278.3104777544099306 5.6497883675583278063 -22687.697852285313274
18450 2299.9735398336902108 5.6444840582570119381 -22790.697025743054837
18500 2269.8286564808549883 5.6361914969975774881 -22871.596971370399842
18550 2273.4915457265215082 5.6264864747882716856 -22966.874321173978387
18600 2195.4703067364775961 5.6174288769327702653 -22990.159614477670402
18650 2276.8889738378547918 5.6103619555374146799 -23157.078747079391178
18700 2220.3910423587708465 5.6072787710840525932 -23092.49869431139814
18750 2229.4193516330797138 5.6080773551545393119 -23139.779831061845471
18800 2304.1311888434065622 5.6130424061407167002 -23115.485058343248966
18850 2268.6587841853365717 5.621569349284132322 -22999.613179804808169
18900 2208.9913421511409979 5.631806531481330147 -22845.303884896948148
18950 2283.6761574584884329 5.6412623866843887299 -22821.779881198592193
19000 2288.2538150161408339 5.6485313307511830772 -22732.546434859854344
19050 2261.0771381215054134 5.652257727319878633 -22635.099876007665443
19100 2258.476883675620229 5.6511850057034251904 -22661.532949956035736
19150 2275.5544809744724262 5.645388447644061003 -22800.746483070110116
19200 2276.1499634520282598 5.6367445631890360502 -22835.581396532328654
19250 2225.8499941318927995 5.626756150401929446 -22910.379699023273133
19300 2249.7100903000432481 5.6169803118384704632 -23043.920025828549115
19350 2266.2688084758806326 5.609230242030956326 -23102.149428838813037
19400 2241.8854527330918245 5.6049411570972171859 -23155.976738408728124
19450 2205.365030211850808 5.6054501196778456773 -23134.269983693066024
19500 2291.9417039608997584 5.6107495076877240692 -23128.493340967146651
19550 2244.8728875664914995 5.6202804623049651411 -22984.910006129357498
19600 2269.7269677514104842 5.6316833689159588872 -22906.945731910600443
19650 2247.1914333383360827 5.6428289153532489308 -22729.478837238544656
19700 2270.463362435316867 5.6510429720051398306 -22738.168425135609141
19750 2313.4367587808060307 5.6553352827552458848 -22687.959723324736842
19800 2252.8752149113470296 5.6545563392323252572 -22601.618943044282787
19850 2254.7892558770790856 5.648389612404658422 -22734.025388439134986
19900 2283.8918084036886285 5.6389033674421185083 -22818.165775691421004
19950 2275.9608500581698536 5.6277628918405495639 -22912.055851698150946
20000 2272.1353201039819396 5.6169187821527941651 -23027.480076236417517
20050 2245.1675148712188275 5.6087471575712957161 -23124.049892934919626
20100 2264.1480249566484417 5.6048658150908927666 -23168.21200020473043
20150 2290.6235207859685943 5.6056478896764589948 -23206.443474819079711
20200 2219.1634895615093228 5.6112499301281264508 -23080.588868062553956
20250 2239.763306849246419 5.6197983717167359075 -22994.55479139109957
20300 2254.9153452406517317 5.6294930777857885573 -22907.320340104211937
20350 2290.9117879579052897 5.6388236973031933275 -22814.095426402567682
20400 2272.9438844664073258 5.6459139656366117421 -22731.854521023426059
20450 2258.1639084718549384 5.6492592907413348158 -22640.045420435068081
20500 2281.7013688418428501 5.6479432631781341101 -22697.421226886985096
20550 2267.2686204408114463 5.6426146738393105906 -22734.562725918993237
20600 2254.0550403260212988 5.6343636866773509908 -22810.606985962735052
20650 2257.9719723051807705 5.6250534256498418983 -22955.873956550356525
20700 2276.6972857689847842 5.6171395571189624008 -23059.36085304169319
20750 2211.911707074529204 5.6121238555027126438 -23064.399869430773833
20800 2259.4205075599143129 5.6105012494810306833 -23129.985613464781636
20850 2214.2811582453605297 5.6129452560679293782 -23064.730371337547695
20900 2247.8798320058949685 5.618602903970134399 -23044.548843428965483
20950 2268.6722226166398286 5.6266098007089633271 -22962.314087443559401
21000 2275.124232201484574 5.6354174410552104746 -22825.506889698659506
21050 2287.8192851564390367 5.6429142921156580925 -22783.976643109825091
21100 2239.9501097451852729 5.6476762113463347958 -22667.813894021481246
21150 2282.8406318194138294 5.648190798488098352 -22729.279246417238028
21200 2273.416425709921441 5.6449400327450662829 -22755.125221364207391
21250 2248.7542269517771274 5.6385542416837406421 -22799.052762001672818
21300 2276.9904696311746193 5.6301864875161689028 -22915.560112877079519
